year,week,hometeam,awayteam,homescore,awayscore,pointdiff,hwhl,covered,homeline,awayline,predicttotal,actualtotal,home_totaldvoa,home_offensedvoa,home_offpassdvoa,home_offrushdvoa,home_defensedvoa,home_defpassdvoa,home_defrushdvoa,home_stdvoa,visit_totaldvoa,visit_offensedvoa,visit_offpassdvoa,visit_offrushdvoa,visit_defensedvoa,visit_defpassdvoa,visit_defrushdvoa,visit_stdvoa
2017,14,MIA,NE,27,20,7,1,1,12,-12,48.5,47,0.426,0.179,0.434,-0.145,-0.23,-0.202,-0.35,0.017,-0.238,-0.028,0.052,-0.083,0.312,0.499,0.065,0.101
2017,14,ATL,NO,20,17,3,1,1,-1.5,1.5,54.5,37,-0.05,-0.235,-0.33,-0.127,-0.164,-0.043,-0.442,0.021,0.339,-0.014,0.095,-0.272,-0.321,-0.636,-0.119,0.032
2017,14,DEN,NYJ,23,0,23,1,1,1,-1,40.5,23,0.364,-0.214,0.092,-0.351,-0.567,-0.924,-0.164,0.01,-0.706,-0.604,-1.12,-0.033,-0.002,0.347,-0.311,-0.103
2017,14,KC,OAK,26,15,11,1,1,-4,4,47.5,41,0.276,0.071,-0.163,0.404,-0.079,-0.165,0.215,0.126,-0.323,-0.294,-0.259,-0.108,0.007,-0.183,0.221,-0.023
2017,14,LARM,PHI,35,43,-8,0,0,-1,1,51,78,0.719,0.653,0.527,0.847,-0.027,0.071,-0.189,0.039,-0.239,0.168,0.593,-0.269,0.246,0.091,0.489,-0.161
2017,14,JAC,SEA,30,24,6,1,1,-3,3,39,54,0.469,0.432,0.969,0.149,0.139,-0.016,0.359,0.176,-0.145,0.429,0.51,0.315,0.364,0.737,0.057,-0.209
2017,14,HOU,SF,16,26,-10,0,0,-1.5,1.5,42.5,42,-0.48,-0.186,-0.141,-0.179,0.186,0.518,-0.168,-0.109,0.096,0.058,0.28,-0.127,-0.001,0.113,-0.17,0.037
2017,14,ARI,TEN,12,7,5,1,1,3,-3,44.5,19,0.005,-0.274,-0.482,-0.018,-0.357,-0.428,-0.272,-0.078,-0.238,-0.251,-0.424,-0.036,-0.054,-0.175,0.091,-0.041
2017,14,SD,WAS,30,13,17,1,1,-6.5,6.5,46,43,0.658,0.216,0.444,0.043,-0.36,-0.371,-0.345,0.082,-0.53,-0.334,-0.225,-0.476,0.12,-0.024,0.263,-0.076
2018,14,GB,ATL,34,20,14,1,1,-5.5,5.5,47.5,54,0.083,0.019,0.123,0.099,-0.02,-0.053,0.034,0.044,-0.198,-0.21,-0.172,-0.081,0.021,0.053,-0.025,0.034
2018,14,KC,BAL,27,24,3,1,0,-7,7,53.5,51,-0.122,0.176,0.349,0.065,0.102,0.175,0.062,-0.195,0.55,0.088,0.284,-0.014,-0.285,-0.325,-0.218,0.176
2018,14,CLE,CAR,26,20,6,1,1,1,-1,46.5,46,0.405,0.266,0.212,0.308,-0.021,0.056,-0.139,0.119,-0.162,0.088,0.271,0.014,0.266,0.3,0.237,0.015
2018,14,SD,CIN,26,21,5,1,0,-14.5,14.5,47,47,0.117,0.031,0.204,-0.142,0.005,0.188,-0.127,0.091,0.119,-0.055,0.309,-0.008,-0.078,-0.03,-0.127,0.096
2018,14,SF,DEN,20,14,6,1,1,5.5,-5.5,44,34,0.158,-0.102,0.245,-0.376,-0.242,-0.285,-0.174,0.018,-0.318,-0.32,-0.543,0.038,-0.071,0.049,-0.257,-0.069
2018,14,ARI,DET,3,17,-14,0,0,2.5,-2.5,41.5,20,-0.519,-0.608,-0.456,-0.805,-0.105,-0.223,-0.017,-0.016,-0.138,-0.125,-0.138,-0.115,-0.003,0.351,-0.611,-0.016
2018,14,HOU,IND,21,24,-3,0,0,-4,4,49.5,45,-0.274,-0.162,-0.075,-0.016,0.168,0.37,-0.206,0.056,0.275,0.2,0.429,0.002,-0.109,-0.128,-0.082,-0.035
2018,14,TEN,JAC,30,9,21,1,1,-4.5,4.5,38,39,0.403,0.406,0.324,0.468,-0.061,0.021,-0.187,-0.064,-0.457,-0.252,-0.286,-0.202,0.281,0.234,0.318,0.076
2018,14,CHI,LARM,15,6,9,1,1,3,-3,54,21,0.472,-0.366,-0.726,0.018,-0.854,-1.055,-0.314,-0.015,-0.109,-0.461,-0.575,0.105,-0.35,-0.789,0.058,0.002
2018,14,SEA,MIN,21,7,14,1,1,-3,3,45,28,0.258,-0.031,-0.782,0.33,-0.197,-0.255,-0.108,0.092,0.041,-0.134,-0.064,-0.14,-0.244,-0.965,0.116,-0.069
2018,14,MIA,NE,34,33,1,1,1,7.5,-7.5,48,67,0.457,0.738,0.76,0.715,0.011,0.308,-0.431,-0.27,-0.585,0.066,0.471,-0.443,0.617,0.654,0.579,-0.034
2018,14,TB,NO,14,28,-14,0,0,8,-8,57.5,42,-0.034,-0.053,0.023,0.033,-0.29,-0.333,-0.242,-0.271,0.003,-0.219,-0.188,-0.207,-0.185,-0.217,-0.133,0.037
2018,14,WAS,NYG,16,40,-24,0,0,4,-4,41,56,-1.032,-0.959,-1.349,-0.292,0.093,0.086,0.098,0.02,0.618,0.083,0.415,-0.125,-0.444,-0.634,-0.2,0.091
2018,14,BUF,NYJ,23,27,-4,0,0,-3.5,3.5,38,50,-0.454,-0.211,-0.497,0.229,-0.017,0.224,-0.213,-0.26,0.155,0.032,0.439,-0.23,0.053,-0.095,0.227,0.177
2018,14,DAL,PHI,29,23,6,1,1,-4,4,43.5,52,0.05,-0.031,0.207,-0.297,-0.075,0.221,-0.711,0.006,-0.052,-0.014,0.292,-0.716,0.076,0.366,-0.293,0.038
2018,14,OAK,PIT,24,21,3,1,1,11.5,-11.5,52,45,0.065,0.082,0.675,-0.342,0.011,0.269,-0.477,-0.005,-0.276,-0.001,0.253,-0.473,0.117,0.512,-0.333,-0.157
2015,15,PHI,ARI,17,40,-23,0,0,3.5,-3.5,50.5,57,-0.182,-0.004,0.258,-0.278,0.303,0.173,0.416,0.124,0.515,0.529,0.629,0.444,-0.067,0.148,-0.452,-0.082
2015,15,JAC,ATL,17,23,-6,0,0,-3,3,48,40,-0.121,-0.06,0.058,-0.255,0.058,0.374,-0.264,-0.004,0.112,-0.047,0.19,-0.276,-0.064,0.014,-0.196,0.095
2015,15,WAS,BUF,35,25,10,1,1,1,-1,44,60,0.57,0.555,1.246,-0.021,0.048,-0.145,0.245,0.063,-0.41,0.166,-0.072,0.481,0.581,0.9,0.231,0.006
2015,15,NYG,CAR,35,38,-3,0,1,4,-4,48,73,0.083,0.305,0.376,0.273,0.224,0.459,-0.132,0.002,0.158,0.238,0.517,-0.084,0.075,0.024,0.154,-0.006
2015,15,MIN,CHI,38,17,21,1,1,-5,5,43,55,0.487,0.334,1.607,-0.211,-0.126,-0.205,0.003,0.027,-0.3,0.062,0.035,0.173,0.496,1.511,-0.075,0.134
2015,15,SF,CIN,14,24,-10,0,0,4.5,-4.5,42,38,-0.089,-0.361,-0.41,-0.074,-0.335,0.046,-0.534,-0.063,-0.048,-0.259,0.346,-0.503,-0.261,-0.327,-0.117,-0.05
2015,15,SEA,CLE,30,13,17,1,1,-14.5,14.5,43,43,0.593,0.416,0.902,0.189,-0.141,-0.287,0.113,0.036,-0.262,-0.068,-0.248,0.237,0.311,0.609,0.067,0.117
2015,15,PIT,DEN,34,27,7,1,1,-6,6,45,61,0.307,0.406,0.684,-0.154,0.139,0.281,-0.099,0.04,0.256,0.159,0.235,0.032,-0.081,0.04,-0.471,0.016
2015,15,NO,DET,27,35,-8,0,0,-3,3,50,62,-0.545,0.054,0.293,-0.318,0.533,0.677,0.331,-0.066,0.379,0.408,0.509,0.26,0.009,0.168,-0.357,-0.02
2015,15,OAK,GB,20,30,-10,0,0,3,-3,45.5,50,0.006,-0.089,0.021,-0.024,-0.143,-0.082,-0.234,-0.048,0.081,-0.105,-0.05,-0.183,-0.126,-0.241,0.051,0.06
2015,15,IND,HOU,10,16,-6,0,0,0,0,41,26,0.02,-0.271,-0.139,-0.5,-0.144,-0.108,-0.179,0.146,0.003,-0.11,-0.002,-0.212,-0.274,-0.19,-0.422,-0.161
2015,15,BAL,KC,14,34,-20,0,0,7,-7,43,48,0.116,-0.008,0.185,-0.12,0.006,0.213,-0.213,0.131,0.034,0.022,0.2,0.054,-0.021,0.06,-0.155,-0.008
2015,15,SD,MIA,30,14,16,1,1,-1.5,1.5,44.5,44,0.185,0.177,0.718,-0.179,-0.121,-0.054,-0.235,-0.113,-0.672,-0.406,-0.396,-0.313,0.247,0.539,-0.039,-0.02
2015,15,DAL,NYJ,16,19,-3,0,0,3,-3,42,35,-0.009,-0.14,-0.447,0.351,0.014,0.231,-0.264,0.145,-0.006,-0.02,0.4,-0.401,-0.155,-0.302,0.05,-0.14
2015,15,NE,TEN,33,16,17,1,1,-13.5,13.5,46.5,49,0.328,0.145,0.534,-0.164,-0.046,0.084,-0.233,0.137,-0.227,-0.144,0.096,-0.361,0.053,0.231,-0.146,-0.03
2016,15,WAS,CAR,15,26,-11,0,0,-4.5,4.5,51,41,-0.227,-0.024,0.024,-0.194,0.158,0.461,-0.206,-0.045,0.39,0.036,0.376,-0.364,-0.301,-0.282,-0.37,0.053
2016,15,BUF,CLE,33,13,20,1,1,-10.5,10.5,43,46,0.307,0.423,0.215,0.541,0.129,0.182,0.049,0.013,-0.438,-0.064,-0.06,-0.068,0.363,0.365,0.361,-0.012
2016,15,NYG,DET,17,6,11,1,1,-4,4,43,23,0.406,0.056,0.288,-0.14,-0.228,-0.03,-0.595,0.122,-0.296,-0.079,0.244,-0.549,0.203,0.491,-0.046,-0.014
2016,15,CHI,GB,27,30,-3,0,1,6.5,-6.5,40.5,57,0.098,0.257,0.374,0.246,0.201,-0.067,0.493,0.042,0.081,0.32,0.166,0.576,0.216,0.321,-0.01,-0.023
2016,15,MIN,IND,6,34,-28,0,0,-3.5,3.5,45.5,40,-0.888,-0.669,-0.551,-0.906,0.258,0.669,-0.035,0.039,0.464,0.177,0.53,0.036,-0.219,-0.136,-0.619,0.068
2016,15,HOU,JAC,21,20,1,1,0,-5,5,40.5,41,-0.206,-0.295,-0.138,-0.473,-0.247,-0.423,-0.037,-0.158,-0.045,-0.392,-0.436,-0.176,-0.104,0.113,-0.402,0.243
2016,15,SEA,LARM,24,3,21,1,1,-14,14,39.5,27,0.026,-0.279,0.445,-0.555,-0.228,-0.081,-0.511,0.077,-0.38,-0.527,-0.472,-0.53,-0.117,0.307,-0.511,0.03
2016,15,NYJ,MIA,13,34,-21,0,0,3,-3,40.5,47,-0.516,-0.434,-0.696,-0.02,-0.049,0.954,-0.799,-0.131,0.027,-0.012,1.123,-0.682,-0.072,-0.202,0.134,-0.034
2016,15,DEN,NE,3,16,-13,0,0,3,-3,44,19,0.067,-0.327,-0.487,-0.042,-0.409,-0.56,-0.275,-0.014,0.258,-0.082,0.252,-0.31,-0.253,-0.328,-0.113,0.087
2016,15,ARI,NO,41,48,-7,0,0,-2.5,2.5,50,89,0.188,0.377,0.252,0.771,0.127,0.165,0.073,-0.063,-0.188,0.385,0.522,0.29,0.56,0.516,0.655,-0.013
2016,15,SD,OAK,16,19,-3,0,0,3,-3,50,35,0.114,-0.209,0.044,-0.549,-0.335,-0.349,-0.323,-0.012,0.034,-0.225,-0.087,-0.291,-0.138,0.069,-0.425,0.121
2016,15,BAL,PHI,27,26,1,1,0,-6,6,41.5,53,0.367,0.193,0.057,0.386,-0.163,-0.292,-0.023,0.011,0.062,-0.077,-0.394,0.266,0.067,-0.05,0.24,0.207
2016,15,CIN,PIT,20,24,-4,0,0,3,-3,44.5,44,-0.132,-0.096,0.064,-0.208,0.173,0.42,-0.112,0.138,0.578,0.257,0.651,-0.078,-0.219,-0.146,-0.271,0.101
2016,15,ATL,SF,41,13,28,1,1,-13,13,52,54,0.109,0.191,0.832,-0.136,0.167,0.262,0.012,0.085,-0.444,-0.147,-0.001,-0.314,0.253,0.811,-0.104,-0.044
2016,15,DAL,TB,26,20,6,1,0,-7,7,46,46,0.326,0.176,0.237,0.108,-0.216,-0.253,-0.157,-0.065,-0.165,-0.191,-0.184,-0.204,0.01,-0.098,0.129,0.036
2016,15,KC,TEN,17,19,-2,0,0,-5,5,43,36,-0.287,-0.261,-0.472,-0.013,0.006,-0.25,0.243,-0.02,0.476,0.197,0,0.375,-0.189,-0.398,0.014,0.09
2017,15,WAS,ARI,20,15,5,1,1,-4,4,44,35,0.404,0.099,0.644,-0.407,-0.272,-0.613,0.153,0.033,-0.372,-0.45,-0.613,-0.124,0.011,0.369,-0.501,0.089
2017,15,TB,ATL,21,24,-3,0,1,6,-6,47.5,45,0.263,0.368,0.811,-0.091,0.054,0.109,0.016,-0.051,-0.356,0.061,0.234,-0.001,0.326,0.544,-0.032,-0.091
2017,15,CLE,BAL,10,27,-17,0,0,7.5,-7.5,40,37,-0.336,-0.28,-0.601,0.364,0.153,0.379,-0.104,0.097,0.394,0.086,0.137,0.119,-0.212,-0.434,0.18,0.096
2017,15,DET,CHI,20,10,10,1,1,-6.5,6.5,43.5,30,0.135,0.047,0.195,-0.292,0.009,0.129,-0.241,0.096,-0.4,-0.314,-0.15,-0.481,0.013,0.08,-0.134,-0.073
2017,15,MIN,CIN,34,7,27,1,1,-11.5,11.5,41,41,0.816,0.003,0.357,-0.116,-0.672,-0.91,-0.388,0.141,-0.828,-0.697,-0.8,-0.44,0.024,0.018,0.028,-0.108
2017,15,OAK,DAL,17,20,-3,0,0,2.5,-2.5,46,37,0.08,-0.03,0.241,-0.143,-0.17,-0.211,-0.141,-0.06,-0.029,-0.085,-0.365,0.112,-0.014,0.069,-0.132,0.042
2017,15,IND,DEN,13,25,-12,0,0,1.5,-1.5,41,38,-0.232,-0.043,-0.146,0.09,0.283,0.663,0.038,0.094,-0.026,0.041,0.277,0.039,-0.031,0.012,-0.087,-0.098
2017,15,CAR,GB,31,24,7,1,1,-3,3,45.5,55,0.433,0.481,0.86,0.162,0.08,0.019,0.196,0.032,-0.21,0.196,0.097,0.484,0.436,0.9,0.034,0.029
2017,15,JAC,HOU,45,7,38,1,1,-11,11,39.5,52,0.843,0.323,1.065,-0.054,-0.369,-0.636,-0.024,0.151,-0.868,-0.421,-0.247,-0.271,0.412,0.932,0.029,-0.035
2017,15,SEA,LARM,7,42,-35,0,0,0,0,47.5,49,-0.843,-0.621,-0.792,-0.188,-0.04,-0.269,0.093,-0.262,0.942,0.031,0.009,0.131,-0.637,-1.097,0.129,0.274
2017,15,BUF,MIA,24,16,8,1,1,-3.5,3.5,39,40,0.302,0.21,0.257,0.165,-0.112,-0.239,0.14,-0.02,-0.33,-0.237,-0.293,-0.07,0.237,0.452,0.032,0.143
2017,15,PIT,NE,24,27,-3,0,0,2,-2,53,51,0.208,0.208,0.392,0.087,0.042,-0.075,0.263,0.042,0.307,0.358,0.394,0.514,0.109,0.178,0.04,0.058
2017,15,NO,NYJ,31,19,12,1,0,-14.5,14.5,47,50,0.182,0.094,0.015,0.184,0.017,-0.094,0.148,0.105,0.037,-0.006,-0.043,0.04,-0.118,-0.133,-0.1,-0.075
2017,15,NYG,PHI,29,34,-5,0,1,7.5,-7.5,40,63,-0.016,0.288,0.514,-0.102,0.105,0.294,-0.147,-0.199,-0.051,0.128,0.485,-0.217,0.21,0.387,-0.155,0.031
2017,15,KC,SD,30,13,17,1,1,0,0,45.5,43,0.573,0.361,0.612,0.271,-0.198,-0.468,0.144,0.014,-0.302,-0.145,-0.217,0.016,0.164,0.218,0.113,0.008
2017,15,SF,TEN,25,23,2,1,0,-2,2,45,48,0.185,0.216,0.655,-0.528,0.169,0.563,-0.208,0.137,0.026,0.138,0.435,-0.14,0.217,0.673,-0.577,0.105
2018,15,ATL,ARI,40,14,26,1,1,-9,9,44,54,0.28,0.168,0.257,0.131,-0.154,-0.203,-0.083,-0.042,-1.01,-0.851,-1.065,-0.342,0.226,0.119,0.359,0.067
2018,15,DEN,CLE,16,17,-1,0,0,-3.5,3.5,44.5,33,-0.014,-0.102,0.112,-0.541,-0.068,-0.032,-0.109,0.02,0.274,0.058,0.217,-0.12,-0.173,0.003,-0.55,0.042
2018,15,IND,DAL,23,0,23,1,1,-2.5,2.5,47,23,0.495,0.269,0.433,0.146,-0.207,-0.222,-0.18,0.019,-0.414,-0.298,-0.407,-0.11,0.076,0.219,-0.034,-0.041
2018,15,BUF,DET,14,13,1,1,0,-1.5,1.5,38,27,-0.02,0.064,0.422,-0.158,0.058,0.176,-0.049,-0.027,0.058,0.295,0.594,0.034,0.178,0.83,-0.242,-0.059
2018,15,CHI,GB,24,17,7,1,1,-6.5,6.5,46.5,41,0.298,-0.108,0.536,-0.42,-0.2,-0.211,-0.178,0.207,-0.003,0.158,0.163,0.264,0.154,0.588,-0.24,-0.007
2018,15,NYJ,HOU,22,29,-7,0,0,6,-6,42.5,51,0.118,-0.021,0.347,-0.185,-0.142,0.022,-0.478,-0.003,0.068,-0.092,0.178,-0.629,0.015,0.324,-0.293,0.175
2018,15,MIN,MIA,41,17,24,1,1,-7,7,43,58,0.674,0.103,0.1,0.225,-0.376,-0.839,0.239,0.196,-0.887,-0.35,-0.808,0.317,0.326,0.168,0.416,-0.212
2018,15,PIT,NE,17,10,7,1,1,1,-1,52,27,0.115,0.131,0.011,0.302,-0.004,-0.033,0.042,-0.019,0.072,0.074,0.303,0.252,0.046,-0.117,0.288,0.044
2018,15,CAR,NO,9,12,-3,0,1,6.5,-6.5,54,21,-0.121,-0.204,-0.416,0.135,-0.169,-0.495,0.124,-0.086,0.415,-0.055,-0.242,0.266,-0.386,-0.466,-0.286,0.083
2018,15,CIN,OAK,30,16,14,1,1,-3,3,46.5,46,0.192,-0.231,-0.445,-0.012,-0.195,-0.106,-0.409,0.227,-0.339,-0.398,-0.151,-0.533,-0.094,-0.126,-0.069,-0.034
2018,15,LARM,PHI,23,30,-7,0,0,-9.5,9.5,53.5,53,-0.018,0.092,0.079,0.263,0.096,0.152,0.05,-0.014,0.298,0.035,0.359,-0.028,-0.167,-0.184,-0.121,0.096
2018,15,KC,SD,28,29,-1,0,0,-3.5,3.5,56.5,57,0.527,0.293,0.504,0.077,-0.111,-0.26,0.103,0.122,0.121,0.071,0.028,0.132,-0.133,-0.121,-0.15,-0.083
2018,15,SF,SEA,26,23,3,1,1,6.5,-6.5,44.5,49,0.493,0.103,0.664,-0.441,-0.083,0.145,-0.255,0.307,-0.378,0.032,0.18,-0.073,0.198,0.561,-0.297,-0.212
2018,15,BAL,TB,20,12,8,1,0,-8,8,47,32,0.142,-0.007,-0.164,0.125,-0.181,-0.535,0.182,-0.033,-0.114,0.011,-0.253,0.272,0.117,-0.032,0.206,-0.008
2018,15,NYG,TEN,0,17,-17,0,0,-2.5,2.5,43.5,17,-0.642,-0.584,-0.483,-0.589,0.032,-0.173,0.115,-0.026,0.469,-0.012,-0.375,0.187,-0.482,-0.449,-0.556,0
2018,15,JAC,WAS,13,16,-3,0,0,-6.5,6.5,36,29,-0.175,-0.567,-1.51,0.142,-0.1,0.256,-0.384,0.291,0.043,-0.133,0.197,-0.313,-0.374,-1.148,0.22,-0.198
2015,16,ATL,CAR,20,13,7,1,1,7,-7,47,33,0.074,0.118,0.634,-0.249,-0.005,-0.384,0.488,-0.05,-0.204,-0.013,-0.395,0.595,0.223,0.754,-0.264,0.032
2015,16,TB,CHI,21,26,-5,0,0,-3,3,45.5,47,-0.253,0.005,0.132,-0.11,0.102,0.135,0.081,-0.156,0.06,0.205,0.153,0.321,0.165,0.45,-0.101,0.019
2015,16,DEN,CIN,20,17,3,1,0,-3.5,3.5,42,37,0.404,0.313,0.526,0.035,-0.171,-0.143,-0.201,-0.08,-0.152,0.23,0.477,0.045,0.296,0.458,0.01,-0.086
2015,16,KC,CLE,17,13,4,1,0,-12.5,12.5,43,30,-0.184,-0.081,0.109,-0.163,0.116,-0.218,0.364,0.013,0.183,0.186,-0.258,0.573,-0.005,0.158,-0.142,-0.008
2015,16,BUF,DAL,16,6,10,1,1,-6,6,43.5,22,0.122,0.1,-0.354,0.32,-0.014,0.056,-0.095,0.008,-0.256,-0.25,-0.141,-0.131,-0.003,-0.396,0.196,-0.008
2015,16,ARI,GB,38,8,30,1,1,-4.5,4.5,49.5,46,0.787,0.122,0.415,-0.151,-0.669,-0.995,-0.202,-0.004,-0.511,-0.558,-0.853,-0.137,0.03,0.086,-0.04,0.078
2015,16,TEN,HOU,6,34,-28,0,0,4.5,-4.5,42,40,-0.586,-0.386,-0.309,-0.753,0.187,0.668,-0.165,-0.013,0.486,0.099,0.727,-0.286,-0.28,-0.197,-0.684,0.107
2015,16,MIA,IND,12,18,-6,0,0,-1.5,1.5,44,30,-0.418,-0.215,-0.127,-0.256,0.218,0.327,0.088,0.014,0.218,-0.002,0.073,0.023,-0.188,-0.103,-0.304,0.032
2015,16,NO,JAC,38,27,11,1,1,-3.5,3.5,51.5,65,-0.299,0.428,0.763,0.215,0.547,0.729,0.139,-0.181,-0.423,0.027,0.13,-0.195,0.494,0.815,0.156,0.045
2015,16,TEN,JAC,42,39,3,1,1,-2.5,2.5,43,81,-0.586,-0.386,-0.309,-0.753,0.187,0.668,-0.165,-0.013,-0.423,0.027,0.13,-0.195,0.494,0.815,0.156,0.045
2015,16,NYJ,NE,26,20,6,1,1,3,-3,46,46,0.566,0.258,0.364,0.189,-0.209,-0.093,-0.384,0.099,0.152,0.118,0.304,-0.153,0.107,0.111,0.101,0.141
2015,16,MIN,NYG,49,17,32,1,1,-6.5,6.5,46,66,0.432,0.006,-0.097,0.144,-0.25,-0.358,-0.027,0.175,-0.776,-0.664,-0.821,-0.168,0.109,0.05,0.155,-0.003
2015,16,BAL,PIT,20,17,3,1,1,10.5,-10.5,47.5,37,0.347,0.151,0.553,-0.028,-0.096,-0.205,0.077,0.1,-0.127,-0.017,-0.166,0.347,0.147,0.399,-0.17,0.037
2015,16,OAK,SD,23,20,3,1,0,-4.5,4.5,46.5,43,-0.218,-0.587,-0.548,-0.177,-0.119,-0.045,-0.233,0.25,0.139,-0.095,0.194,-0.313,-0.3,-0.496,0.026,-0.066
2015,16,DET,SF,32,17,15,1,1,-8,8,43,49,-0.04,0.088,0.248,0.064,0.212,0.358,-0.012,0.084,-0.281,0.095,0.153,0.003,0.288,0.387,0.156,-0.088
2015,16,PHI,WAS,24,38,-14,0,0,-3.5,3.5,48,62,-0.531,-0.193,-0.102,-0.127,0.383,0.565,0.035,0.045,0.44,0.428,0.935,-0.319,0.052,0.05,0.058,0.064
2016,16,SEA,ARI,31,34,-3,0,0,-7.5,7.5,43.5,65,-0.025,0.199,0.591,-0.368,0.184,0.713,-0.194,-0.04,0.394,0.378,0.855,0.119,-0.003,0.234,-0.403,0.013
2016,16,CAR,ATL,16,33,-17,0,0,2,-2,51.5,49,-0.176,-0.34,-0.465,0.006,-0.043,-0.1,0.03,0.121,0.466,0.258,0.495,0.288,-0.251,-0.427,0.086,-0.044
2016,16,PIT,BAL,31,27,4,1,0,-4,4,44.5,58,0.455,0.613,0.695,0.64,0.105,0.227,-0.055,-0.053,-0.151,0.149,0.24,0.033,0.365,0.377,0.349,0.065
2016,16,HOU,CIN,12,10,2,1,0,-2.5,2.5,41.5,22,-0.078,-0.306,-0.269,-0.26,-0.268,-0.239,-0.324,-0.039,-0.203,-0.123,-0.039,-0.292,-0.041,-0.01,-0.088,-0.121
2016,16,KC,DEN,33,10,23,1,1,-4,4,38,43,0.37,0.255,0.417,0.216,-0.157,-0.256,0.069,-0.042,-0.437,-0.388,-0.234,-0.172,0.084,-0.071,0.235,0.035
2016,16,DAL,DET,42,21,21,1,1,-7.5,7.5,41.5,63,0.598,0.472,1.35,0.187,-0.151,-0.388,0.344,-0.025,-0.689,-0.171,-0.397,0.404,0.514,1.319,-0.01,-0.004
2016,16,OAK,IND,33,25,8,1,1,-4,4,53,58,-0.01,0.247,0.431,0.191,0.203,0.44,-0.104,-0.054,0.097,0.28,0.476,0.029,0.227,0.208,0.249,0.044
2016,16,BUF,MIA,31,34,-3,0,0,-3.5,3.5,42,65,-0.244,0.303,0.733,0.051,0.326,0.289,0.349,-0.221,0.352,0.31,0.377,0.27,0.142,0.533,-0.137,0.184
2016,16,GB,MIN,38,25,13,1,1,-7,7,43.5,63,0.423,0.546,0.749,0.047,0.187,0.192,0.176,0.063,-0.208,-0.026,0.05,0.042,0.157,0.285,-0.239,-0.025
2016,16,PHI,NYG,24,19,5,1,1,3,-3,42,43,0.365,0.19,0.713,-0.039,-0.027,-0.052,0.028,0.148,0.04,0.029,0.097,-0.001,0.043,0.55,-0.265,0.054
2016,16,NE,NYJ,41,3,38,1,1,-16.5,16.5,43.5,44,0.669,0.19,0.438,0.026,-0.38,-0.51,-0.291,0.099,-0.746,-0.659,-1.175,-0.276,-0.032,0.205,-0.194,-0.119
2016,16,CLE,SD,20,17,3,1,1,6,-6,44,37,0.111,-0.106,-0.213,0.185,-0.13,0.084,-0.557,0.087,-0.367,-0.348,-0.134,-0.669,-0.095,-0.17,-0.002,-0.113
2016,16,LARM,SF,21,22,-1,0,0,-3,3,41,43,-0.515,-0.603,-1.091,-0.098,0,0.381,-0.492,0.088,0.043,-0.09,0.26,-0.311,-0.156,-0.468,0.139,-0.023
2016,16,NO,TB,31,24,7,1,1,-3,3,52.5,55,0.258,0.296,0.393,0.246,0.093,0.116,0.06,0.055,-0.172,-0.068,-0.016,-0.055,0.163,0.146,0.182,0.059
2016,16,JAC,TEN,38,17,21,1,1,4.5,-4.5,43.5,55,0.487,0.192,0.524,-0.16,-0.207,-0.108,-0.359,0.088,-0.209,-0.016,0.129,-0.229,0.259,0.554,-0.148,0.065
2016,16,CHI,WAS,21,41,-20,0,0,3,-3,45,62,-0.215,0.146,0.116,0.18,0.3,0.177,0.405,-0.061,0.451,0.492,0.482,0.5,0.075,0.02,0.142,0.035
2017,16,NO,ATL,23,13,10,1,1,-5.5,5.5,52.5,36,0.312,-0.092,0.31,-0.435,-0.287,-0.123,-0.526,0.116,-0.018,-0.144,0.303,-0.625,-0.174,0.11,-0.416,-0.048
2017,16,NE,BUF,37,16,21,1,1,-12.5,12.5,47,53,0.649,0.524,0.681,0.403,-0.025,0.039,-0.125,0.1,-0.467,-0.195,-0.212,-0.169,0.267,0.215,0.309,-0.005
2017,16,CHI,CLE,20,3,17,1,1,-7,7,38,23,0.039,-0.083,-0.089,0.076,-0.113,-0.146,-0.054,0.009,-0.309,-0.231,-0.421,0.093,0.07,0.191,-0.028,-0.008
2017,16,WAS,DEN,27,11,16,1,1,-4,4,41,38,0.318,0.127,0.387,-0.064,-0.076,-0.445,0.304,0.115,-0.385,-0.23,-0.617,0.148,0.18,0.462,-0.189,0.025
2017,16,CIN,DET,26,17,9,1,1,4,-4,43,43,0.097,0.071,0.197,0.046,-0.045,-0.237,0.218,-0.018,-0.266,-0.135,-0.139,0.108,0.159,0.199,0.107,0.028
2017,16,BAL,IND,23,16,7,1,0,-13.5,13.5,41.5,39,-0.277,-0.036,0.061,-0.013,0.116,0.347,-0.163,-0.124,0.13,0.16,0.421,-0.158,0.083,0.326,-0.195,0.054
2017,16,SF,JAC,44,33,11,1,1,4.5,-4.5,42.5,77,0.286,0.352,0.773,0.123,0.124,0.241,-0.048,0.058,-0.267,0.021,0.273,-0.035,0.215,0.387,0.063,-0.073
2017,16,TEN,LARM,23,27,-4,0,1,6.5,-6.5,49,50,-0.033,-0.023,0.328,-0.308,0.045,0.287,-0.318,0.035,0.032,0.199,0.451,-0.086,-0.083,0.112,-0.327,-0.25
2017,16,KC,MIA,29,13,16,1,1,-10,10,45,42,-0.242,0.066,0.306,-0.101,0.369,0.532,0.068,0.062,0,0.001,0.176,-0.171,-0.046,0.19,-0.279,-0.047
